gid,wardName,authoritativeCounty,authoritativeSubcounty,canonicalCountyCode,canonicalSubcountyCode,canonicalSubcountyName,prismaWardId,prismaWardName,prismaCountyId,prismaCountyName,prismaSubcountyId,prismaSubcountyName,expectedPrismaSubcountyId,expectedPrismaSubcountyName,ownership,resolutionType,note
2107,Kigumo Ward,Muranga,Kigumo Sub County,021,2107,Kigumo,1548,Kigumo Ward,76,Murang'a,1395,Kigumo,1395,Kigumo,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
2108,Kangari Ward,Muranga,Kigumo Sub County,021,2107,Kigumo,1549,Kangari Ward,76,Murang'a,1395,Kigumo,1395,Kigumo,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
2109,Kinyona Ward,Muranga,Kigumo Sub County,021,2107,Kigumo,1550,Kinyona Ward,76,Murang'a,1395,Kigumo,1395,Kigumo,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
2110,Kimorori/wempa Ward,Muranga,Muranga South Sub County,021,2105,Murang'a South,1551,Kimorori/wempa Ward,76,Murang'a,1393,Murang'a South,1393,Murang'a South,CORRECT,ALIAS,Prisma ward ownership matches the authoritative target.
2111,Makuyu Ward,Muranga,Muranga South Sub County,021,2105,Murang'a South,1552,Makuyu Ward,76,Murang'a,1393,Murang'a South,1393,Murang'a South,CORRECT,ALIAS,Prisma ward ownership matches the authoritative target.
2112,Kambiti Ward,Muranga,Muranga South Sub County,021,2105,Murang'a South,1553,Kambiti Ward,76,Murang'a,1393,Murang'a South,1393,Murang'a South,CORRECT,ALIAS,Prisma ward ownership matches the authoritative target.
2113,Kamahuhu Ward,Muranga,Muranga South Sub County,021,2105,Murang'a South,1554,Kamahuhu Ward,76,Murang'a,1393,Murang'a South,1393,Murang'a South,CORRECT,ALIAS,Prisma ward ownership matches the authoritative target.
2114,Ichagaki Ward,Muranga,Muranga South Sub County,021,2105,Murang'a South,1555,Ichagaki Ward,76,Murang'a,1393,Murang'a South,1393,Murang'a South,CORRECT,ALIAS,Prisma ward ownership matches the authoritative target.
2115,Nginda Ward,Muranga,Muranga South Sub County,021,2105,Murang'a South,1556,Nginda Ward,76,Murang'a,1393,Murang'a South,1393,Murang'a South,CORRECT,ALIAS,Prisma ward ownership matches the authoritative target.
2116,Ng'araria Ward,Muranga,Kandara Sub County,021,2108,Kandara,1557,Ng'araria Ward,76,Murang'a,393,Kandara Sub County,1396,Kandara,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1396 (Kandara) but found 393 (Kandara Sub County).
2117,Muruka Ward,Muranga,Kandara Sub County,021,2108,Kandara,1558,Muruka Ward,76,Murang'a,393,Kandara Sub County,1396,Kandara,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1396 (Kandara) but found 393 (Kandara Sub County).
2118,Kagundu-ini Ward,Muranga,Kandara Sub County,021,2108,Kandara,1559,Kagundu-ini Ward,76,Murang'a,393,Kandara Sub County,1396,Kandara,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1396 (Kandara) but found 393 (Kandara Sub County).
2119,Gaichanjiru Ward,Muranga,Kandara Sub County,021,2108,Kandara,1560,Gaichanjiru Ward,76,Murang'a,393,Kandara Sub County,1396,Kandara,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1396 (Kandara) but found 393 (Kandara Sub County).
2120,Ithiru Ward,Muranga,Kandara Sub County,021,2108,Kandara,1561,Ithiru Ward,76,Murang'a,393,Kandara Sub County,1396,Kandara,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1396 (Kandara) but found 393 (Kandara Sub County).
2121,Ruchu Ward,Muranga,Kandara Sub County,021,2108,Kandara,1562,Ruchu Ward,76,Murang'a,393,Kandara Sub County,1396,Kandara,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1396 (Kandara) but found 393 (Kandara Sub County).
2122,Ithanga Ward,Muranga,Gatanga Sub County,021,2106,Gatanga,1563,Ithanga Ward,76,Murang'a,394,Gatanga Sub County,1394,Gatanga,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1394 (Gatanga) but found 394 (Gatanga Sub County).
2123,Kakuzi/mitubiri Ward,Muranga,Gatanga Sub County,021,2106,Gatanga,1564,Kakuzi/mitubiri Ward,76,Murang'a,394,Gatanga Sub County,1394,Gatanga,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1394 (Gatanga) but found 394 (Gatanga Sub County).
1727,Kingandole Ward,Busia,Butula Sub County,040,4003,Butula,1565,Kingandole Ward,62,Busia,1524,Butula,1524,Butula,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
462,Leshau/pondo Ward,NYANDARUA,Ndaragwa Sub County,,,,1566,Leshau/pondo Ward,67,Nyandarua,395,Ndaragwa Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
618,Lopur Ward,TURKANA,Turkana West Sub County,023,2307,Turkana West,1567,Lopur Ward,70,Turkana,1416,Turkana West,1416,Turkana West,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
619,Letea Ward,TURKANA,Turkana West Sub County,023,2307,Turkana West,1568,Letea Ward,70,Turkana,1416,Turkana West,1416,Turkana West,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
620,Songot Ward,TURKANA,Turkana West Sub County,023,2307,Turkana West,1569,Songot Ward,70,Turkana,1416,Turkana West,1416,Turkana West,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
2124,Mugumo-ini Ward,Muranga,Gatanga Sub County,021,2106,Gatanga,1570,Mugumo-ini Ward,76,Murang'a,394,Gatanga Sub County,1394,Gatanga,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1394 (Gatanga) but found 394 (Gatanga Sub County).
2125,Kihumbu-ini Ward,Muranga,Gatanga Sub County,021,2106,Gatanga,1571,Kihumbu-ini Ward,76,Murang'a,394,Gatanga Sub County,1394,Gatanga,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1394 (Gatanga) but found 394 (Gatanga Sub County).
2126,Gatanga Ward,Muranga,Gatanga Sub County,021,2106,Gatanga,1572,Gatanga Ward,76,Murang'a,394,Gatanga Sub County,1394,Gatanga,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1394 (Gatanga) but found 394 (Gatanga Sub County).
2127,Kariara Ward,Muranga,Gatanga Sub County,021,2106,Gatanga,1573,Kariara Ward,76,Murang'a,394,Gatanga Sub County,1394,Gatanga,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1394 (Gatanga) but found 394 (Gatanga Sub County).
2128,Moi's Bridge Ward,Uasin Gishu,Soy Sub County,027,2705,Soy,1574,Moi's Bridge Ward,78,Uasin Gishu,396,Soy Sub County,1434,Soy,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1434 (Soy) but found 396 (Soy Sub County).
160,Masalani Ward,GARISSA,Ijara Sub County,007,0706,Ijara,1575,Masalani Ward,60,Garissa,397,Ijara Sub County,1285,Ijara,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1285 (Ijara) but found 397 (Ijara Sub County).
2129,Kapkures Ward,Uasin Gishu,Soy Sub County,027,2705,Soy,1576,Kapkures Ward,78,Uasin Gishu,396,Soy Sub County,1434,Soy,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1434 (Soy) but found 396 (Soy Sub County).
2130,Ziwa Ward,Uasin Gishu,Soy Sub County,027,2705,Soy,1577,Ziwa Ward,78,Uasin Gishu,396,Soy Sub County,1434,Soy,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1434 (Soy) but found 396 (Soy Sub County).
2133,Soy Ward,Uasin Gishu,Soy Sub County,027,2705,Soy,1578,Soy Ward,78,Uasin Gishu,396,Soy Sub County,1434,Soy,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1434 (Soy) but found 396 (Soy Sub County).
2134,Kuinet/kapsuswa Ward,Uasin Gishu,Soy Sub County,027,2705,Soy,1579,Kuinet/kapsuswa Ward,78,Uasin Gishu,396,Soy Sub County,1434,Soy,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1434 (Soy) but found 396 (Soy Sub County).
2135,Ngenyilel Ward,Uasin Gishu,Turbo Sub County,027,2706,Turbo,1580,Ngenyilel Ward,78,Uasin Gishu,398,Turbo Sub County,1435,Turbo,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1435 (Turbo) but found 398 (Turbo Sub County).
2136,Tapsagoi Ward,Uasin Gishu,Turbo Sub County,027,2706,Turbo,1581,Tapsagoi Ward,78,Uasin Gishu,398,Turbo Sub County,1435,Turbo,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1435 (Turbo) but found 398 (Turbo Sub County).
2137,Kamagut Ward,Uasin Gishu,Turbo Sub County,027,2706,Turbo,1582,Kamagut Ward,78,Uasin Gishu,398,Turbo Sub County,1435,Turbo,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1435 (Turbo) but found 398 (Turbo Sub County).
2138,Kiplombe Ward,Uasin Gishu,Turbo Sub County,027,2706,Turbo,1583,Kiplombe Ward,78,Uasin Gishu,398,Turbo Sub County,1435,Turbo,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1435 (Turbo) but found 398 (Turbo Sub County).
2139,Kapsaos Ward,Uasin Gishu,Turbo Sub County,027,2706,Turbo,1584,Kapsaos Ward,78,Uasin Gishu,398,Turbo Sub County,1435,Turbo,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1435 (Turbo) but found 398 (Turbo Sub County).
2140,Huruma Ward,Uasin Gishu,Turbo Sub County,027,2706,Turbo,1585,Huruma Ward,78,Uasin Gishu,398,Turbo Sub County,1435,Turbo,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1435 (Turbo) but found 398 (Turbo Sub County).
161,Gurar Ward,WAJIR,Wajir North Sub County,008,0806,Wajir North,1586,Gurar Ward,61,Wajir,1292,Wajir North,1292,Wajir North,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
345,Waita Ward,KITUI,Mwingi Central Sub- County,015,1514,Mwingi Central,1587,Waita Ward,68,Kitui,1346,Mwingi Central,1346,Mwingi Central,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
346,Mutongoni Ward,KITUI,Kitui West  Sub County,015,1505,Kitui West,1588,Mutongoni Ward,68,Kitui,399,Kitui West  Sub County,1337,Kitui West,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1337 (Kitui West) but found 399 (Kitui West  Sub County).
347,Kauwi Ward,KITUI,Kitui West  Sub County,015,1505,Kitui West,1589,Kauwi Ward,68,Kitui,399,Kitui West  Sub County,1337,Kitui West,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1337 (Kitui West) but found 399 (Kitui West  Sub County).
348,Matinyani Ward,KITUI,Kitui West  Sub County,015,1505,Kitui West,1590,Matinyani Ward,68,Kitui,399,Kitui West  Sub County,1337,Kitui West,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1337 (Kitui West) but found 399 (Kitui West  Sub County).
349,Kwamutonga/kithumula Ward,KITUI,Kitui West  Sub County,015,1505,Kitui West,1591,Kwamutonga/kithumula Ward,68,Kitui,399,Kitui West  Sub County,1337,Kitui West,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1337 (Kitui West) but found 399 (Kitui West  Sub County).
482,Karatina town Ward,NYERI,Mathira East Sub County,019,1904,Mathira East,1592,Karatina town Ward,69,Nyeri,400,Mathira East Sub County,1379,Mathira East,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1379 (Mathira East) but found 400 (Mathira East Sub County).
483,Mahiga Ward,NYERI,Nyeri South Sub County,019,1906,Nyeri South,1593,Mahiga Ward,69,Nyeri,1381,Nyeri South,1381,Nyeri South,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
362,Voo/kyamatu Ward,KITUI,Kitui East Sub County,,,,1594,Voo/kyamatu Ward,68,Kitui,354,Kitui East Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
363,Endau/malalani Ward,KITUI,Kitui East Sub County,,,,1595,Endau/malalani Ward,68,Kitui,354,Kitui East Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
364,Mutitu/kaliku Ward,KITUI,Kitui East Sub County,,,,1596,Mutitu/kaliku Ward,68,Kitui,354,Kitui East Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
365,Ikanga/kyatune Ward,KITUI,Kitui South Sub County,,,,1597,Ikanga/kyatune Ward,68,Kitui,357,Kitui South Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
436,Emali/Mulala Ward,MAKUENI,Kibwezi West  Sub County,,,,1598,Emali/Mulala Ward,74,Makueni,362,Kibwezi West  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
437,Masongaleni Ward,MAKUENI,Kibwezi East  Sub County,,,,1599,Masongaleni Ward,74,Makueni,401,Kibwezi East  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
438,Mtito Andei Ward,MAKUENI,Kibwezi East  Sub County,,,,1600,Mtito Andei Ward,74,Makueni,401,Kibwezi East  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
439,Thange Ward,MAKUENI,Kibwezi East  Sub County,,,,1601,Thange Ward,74,Makueni,401,Kibwezi East  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
440,Ivingoni/Nzambani Ward,MAKUENI,Kibwezi East  Sub County,,,,1602,Ivingoni/Nzambani Ward,74,Makueni,401,Kibwezi East  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
441,Engineer Ward,NYANDARUA,Kinangop Sub County,018,1801,Kinangop,1603,Engineer Ward,67,Nyandarua,402,Kinangop Sub County,1369,Kinangop,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1369 (Kinangop) but found 402 (Kinangop Sub County).
442,Gathara Ward,NYANDARUA,Kinangop Sub County,018,1801,Kinangop,1604,Gathara Ward,67,Nyandarua,402,Kinangop Sub County,1369,Kinangop,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1369 (Kinangop) but found 402 (Kinangop Sub County).
443,North kinangop Ward,NYANDARUA,Kinangop Sub County,018,1801,Kinangop,1605,North kinangop Ward,67,Nyandarua,402,Kinangop Sub County,1369,Kinangop,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1369 (Kinangop) but found 402 (Kinangop Sub County).
444,Murungaru Ward,NYANDARUA,Kinangop Sub County,018,1801,Kinangop,1606,Murungaru Ward,67,Nyandarua,402,Kinangop Sub County,1369,Kinangop,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1369 (Kinangop) but found 402 (Kinangop Sub County).
449,Wanjohi Ward,NYANDARUA,Kipipiri Sub County,018,1804,Kipipiri,1607,Wanjohi Ward,67,Nyandarua,1372,Kipipiri,1372,Kipipiri,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
450,Kipipiri Ward,NYANDARUA,Kipipiri Sub County,018,1804,Kipipiri,1608,Kipipiri Ward,67,Nyandarua,1372,Kipipiri,1372,Kipipiri,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
512,Mutira Ward,KIRINYAGA,Kirinyaga Central Sub County,020,2001,Kirinyaga Central,1609,Mutira Ward,75,Kirinyaga,403,Kirinyaga Central Sub County,1384,Kirinyaga Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1384 (Kirinyaga Central) but found 403 (Kirinyaga Central Sub County).
513,Kanyekini Ward,KIRINYAGA,Kirinyaga Central Sub County,020,2001,Kirinyaga Central,1610,Kanyekini Ward,75,Kirinyaga,403,Kirinyaga Central Sub County,1384,Kirinyaga Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1384 (Kirinyaga Central) but found 403 (Kirinyaga Central Sub County).
514,Kerugoya Ward,KIRINYAGA,Kirinyaga Central Sub County,020,2001,Kirinyaga Central,1611,Kerugoya Ward,75,Kirinyaga,403,Kirinyaga Central Sub County,1384,Kirinyaga Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1384 (Kirinyaga Central) but found 403 (Kirinyaga Central Sub County).
515,Inoi Ward,KIRINYAGA,Kirinyaga Central Sub County,020,2001,Kirinyaga Central,1612,Inoi Ward,75,Kirinyaga,403,Kirinyaga Central Sub County,1384,Kirinyaga Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1384 (Kirinyaga Central) but found 403 (Kirinyaga Central Sub County).
624,Kerio Delta Ward,TURKANA,Turkana Central Sub County,023,2303,Turkana Central,1613,Kerio Delta Ward,70,Turkana,404,Turkana Central Sub County,1412,Turkana Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1412 (Turkana Central) but found 404 (Turkana Central Sub County).
625,KANG'ATOTHA Ward,TURKANA,Turkana Central Sub County,023,2303,Turkana Central,1614,KANG'ATOTHA Ward,70,Turkana,404,Turkana Central Sub County,1412,Turkana Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1412 (Turkana Central) but found 404 (Turkana Central Sub County).
626,Kalokol Ward,TURKANA,Turkana Central Sub County,023,2303,Turkana Central,1615,Kalokol Ward,70,Turkana,404,Turkana Central Sub County,1412,Turkana Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1412 (Turkana Central) but found 404 (Turkana Central Sub County).
2044,Mathare North Ward,Nairobi,Ruaraka  Sub County,,,,1616,Mathare North Ward,79,Nairobi City,405,Ruaraka  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1728,Marachi Central Ward,Busia,Butula Sub County,040,4003,Butula,1617,Marachi Central Ward,62,Busia,1524,Butula,1524,Butula,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1736,Bunyala Central Ward,Busia,Bunyala Sub County,040,4001,Bunyala,1618,Bunyala Central Ward,62,Busia,406,Bunyala Sub County,1522,Bunyala,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1522 (Bunyala) but found 406 (Bunyala Sub County).
2047,Imara Daima Ward,Nairobi,Embakasi South Sub County,,,,1619,Imara Daima Ward,79,Nairobi City,407,Embakasi South Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2141,Tembelio Ward,Uasin Gishu,Moiben Sub County,027,2704,Moiben,1620,Tembelio Ward,78,Uasin Gishu,408,Moiben Sub County,1433,Moiben,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1433 (Moiben) but found 408 (Moiben Sub County).
2142,Sergoit Ward,Uasin Gishu,Moiben Sub County,027,2704,Moiben,1621,Sergoit Ward,78,Uasin Gishu,408,Moiben Sub County,1433,Moiben,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1433 (Moiben) but found 408 (Moiben Sub County).
2143,Karuna/meibeki Ward,Uasin Gishu,Moiben Sub County,027,2704,Moiben,1622,Karuna/meibeki Ward,78,Uasin Gishu,408,Moiben Sub County,1433,Moiben,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1433 (Moiben) but found 408 (Moiben Sub County).
2144,Moiben Ward,Uasin Gishu,Moiben Sub County,027,2704,Moiben,1623,Moiben Ward,78,Uasin Gishu,408,Moiben Sub County,1433,Moiben,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1433 (Moiben) but found 408 (Moiben Sub County).
2145,Kimumu Ward,Uasin Gishu,Moiben Sub County,027,2704,Moiben,1624,Kimumu Ward,78,Uasin Gishu,408,Moiben Sub County,1433,Moiben,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1433 (Moiben) but found 408 (Moiben Sub County).
2146,Kapsoya Ward,Uasin Gishu,Ainabkoi Sub County,027,2701,Ainabkoi,1625,Kapsoya Ward,78,Uasin Gishu,409,Ainabkoi Sub County,1430,Ainabkoi,WRONG_SUBCOUNTY,ALIAS,Expected Prisma SubCounty 1430 (Ainabkoi) but found 409 (Ainabkoi Sub County).
2147,Kaptagat Ward,Uasin Gishu,Ainabkoi Sub County,027,2701,Ainabkoi,1626,Kaptagat Ward,78,Uasin Gishu,409,Ainabkoi Sub County,1430,Ainabkoi,WRONG_SUBCOUNTY,ALIAS,Expected Prisma SubCounty 1430 (Ainabkoi) but found 409 (Ainabkoi Sub County).
2148,Ainabkoi/olare Ward,Uasin Gishu,Ainabkoi Sub County,027,2701,Ainabkoi,1627,Ainabkoi/olare Ward,78,Uasin Gishu,409,Ainabkoi Sub County,1430,Ainabkoi,WRONG_SUBCOUNTY,ALIAS,Expected Prisma SubCounty 1430 (Ainabkoi) but found 409 (Ainabkoi Sub County).
2149,Simat/ Kapseret Ward,Uasin Gishu,Kapseret Sub County,027,2702,Kapseret,1628,Simat/ Kapseret Ward,78,Uasin Gishu,410,Kapseret Sub County,1431,Kapseret,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1431 (Kapseret) but found 410 (Kapseret Sub County).
2150,Kipkenyo Ward,Uasin Gishu,Kapseret Sub County,027,2702,Kapseret,1629,Kipkenyo Ward,78,Uasin Gishu,410,Kapseret Sub County,1431,Kapseret,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1431 (Kapseret) but found 410 (Kapseret Sub County).
1737,Bunyala North Ward,Busia,Bunyala Sub County,040,4001,Bunyala,1630,Bunyala North Ward,62,Busia,406,Bunyala Sub County,1522,Bunyala,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1522 (Bunyala) but found 406 (Bunyala Sub County).
1738,Bunyala West Ward,Busia,Bunyala Sub County,040,4001,Bunyala,1631,Bunyala West Ward,62,Busia,406,Bunyala Sub County,1522,Bunyala,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1522 (Bunyala) but found 406 (Bunyala Sub County).
1739,Bunyala South Ward,Busia,Bunyala Sub County,040,4001,Bunyala,1632,Bunyala South Ward,62,Busia,406,Bunyala Sub County,1522,Bunyala,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1522 (Bunyala) but found 406 (Bunyala Sub County).
1740,Mariashoni Ward,Nakuru,Molo  Sub County,032,3204,Molo,1633,Mariashoni Ward,77,Nakuru,1462,Molo,1462,Molo,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
